"Month","Animal","State","Count"
14975,"Pigs","New South Wales",64300
15006,"Pigs","New South Wales",63800
15034,"Pigs","New South Wales",84500
15065,"Pigs","New South Wales",68900
15095,"Pigs","New South Wales",80400
15126,"Pigs","New South Wales",88100
15156,"Pigs","New South Wales",76600
15187,"Pigs","New South Wales",89200
15218,"Pigs","New South Wales",81000
15248,"Pigs","New South Wales",72400
15279,"Pigs","New South Wales",82500
15309,"Pigs","New South Wales",89800
15340,"Pigs","New South Wales",62600
15371,"Pigs","New South Wales",80100
15400,"Pigs","New South Wales",73900
15431,"Pigs","New South Wales",70100
15461,"Pigs","New South Wales",88200
15492,"Pigs","New South Wales",75100
15522,"Pigs","New South Wales",81200
15553,"Pigs","New South Wales",84300
15584,"Pigs","New South Wales",74600
15614,"Pigs","New South Wales",84700
15645,"Pigs","New South Wales",80700
15675,"Pigs","New South Wales",78100
15706,"Pigs","New South Wales",71300
15737,"Pigs","New South Wales",69700
15765,"Pigs","New South Wales",79900
15796,"Pigs","New South Wales",74300
15826,"Pigs","New South Wales",87200
15857,"Pigs","New South Wales",71200
15887,"Pigs","New South Wales",86200
15918,"Pigs","New South Wales",78000
15949,"Pigs","New South Wales",71200
15979,"Pigs","New South Wales",78200
16010,"Pigs","New South Wales",70100
16040,"Pigs","New South Wales",74100
16071,"Pigs","New South Wales",73900
16102,"Pigs","New South Wales",69200
16130,"Pigs","New South Wales",72400
16161,"Pigs","New South Wales",71100
16191,"Pigs","New South Wales",62100
16222,"Pigs","New South Wales",66000
16252,"Pigs","New South Wales",75600
16283,"Pigs","New South Wales",64200
16314,"Pigs","New South Wales",70600
16344,"Pigs","New South Wales",69300
16375,"Pigs","New South Wales",60700
16405,"Pigs","New South Wales",71500
16436,"Pigs","New South Wales",67100
16467,"Pigs","New South Wales",69600
16495,"Pigs","New South Wales",70800
16526,"Pigs","New South Wales",67300
16556,"Pigs","New South Wales",86000
16587,"Pigs","New South Wales",70700
16617,"Pigs","New South Wales",75800
16648,"Pigs","New South Wales",64100
16679,"Pigs","New South Wales",68300
16709,"Pigs","New South Wales",64600
16740,"Pigs","New South Wales",64100
16770,"Pigs","New South Wales",68100
16801,"Pigs","New South Wales",58500
16832,"Pigs","New South Wales",59500
16861,"Pigs","New South Wales",71900
16892,"Pigs","New South Wales",67200
16922,"Pigs","New South Wales",68800
16953,"Pigs","New South Wales",72000
16983,"Pigs","New South Wales",65400
17014,"Pigs","New South Wales",74300
17045,"Pigs","New South Wales",68900
17075,"Pigs","New South Wales",63600
17106,"Pigs","New South Wales",79800
17136,"Pigs","New South Wales",69900
17167,"Pigs","New South Wales",66800
17198,"Pigs","New South Wales",66300
17226,"Pigs","New South Wales",84100
17257,"Pigs","New South Wales",65100
17287,"Pigs","New South Wales",85000
17318,"Pigs","New South Wales",79900
17348,"Pigs","New South Wales",74500
17379,"Pigs","New South Wales",86200
17410,"Pigs","New South Wales",73100
17440,"Pigs","New South Wales",73500
17471,"Pigs","New South Wales",74600
17501,"Pigs","New South Wales",69800
17532,"Pigs","New South Wales",75400
17563,"Pigs","New South Wales",70600
17591,"Pigs","New South Wales",81200
17622,"Pigs","New South Wales",68300
17652,"Pigs","New South Wales",84800
17683,"Pigs","New South Wales",69100
17713,"Pigs","New South Wales",71900
17744,"Pigs","New South Wales",73600
17775,"Pigs","New South Wales",76800
17805,"Pigs","New South Wales",71500
17836,"Pigs","New South Wales",68100
17866,"Pigs","New South Wales",76800
912,"Pigs","Northern Territory",200
943,"Pigs","Northern Territory",300
974,"Pigs","Northern Territory",300
1004,"Pigs","Northern Territory",300
1035,"Pigs","Northern Territory",300
1065,"Pigs","Northern Territory",700
1096,"Pigs","Northern Territory",400
1127,"Pigs","Northern Territory",500
1155,"Pigs","Northern Territory",500
1186,"Pigs","Northern Territory",100
1216,"Pigs","Northern Territory",500
1247,"Pigs","Northern Territory",600
1277,"Pigs","Northern Territory",600
1308,"Pigs","Northern Territory",500
1339,"Pigs","Northern Territory",500
1369,"Pigs","Northern Territory",500
1400,"Pigs","Northern Territory",600
1430,"Pigs","Northern Territory",1500
1461,"Pigs","Northern Territory",800
1492,"Pigs","Northern Territory",900
1520,"Pigs","Northern Territory",800
1551,"Pigs","Northern Territory",800
1581,"Pigs","Northern Territory",1000
1612,"Pigs","Northern Territory",1000
1642,"Pigs","Northern Territory",600
1673,"Pigs","Northern Territory",600
1704,"Pigs","Northern Territory",800
1734,"Pigs","Northern Territory",700
1765,"Pigs","Northern Territory",800
1795,"Pigs","Northern Territory",900
1826,"Pigs","Northern Territory",0
1857,"Pigs","Northern Territory",700
1885,"Pigs","Northern Territory",900
1916,"Pigs","Northern Territory",700
1946,"Pigs","Northern Territory",900
1977,"Pigs","Northern Territory",500
2007,"Pigs","Northern Territory",1000
2038,"Pigs","Northern Territory",700
2069,"Pigs","Northern Territory",800
2099,"Pigs","Northern Territory",1000
2130,"Pigs","Northern Territory",1000
2160,"Pigs","Northern Territory",1000
2191,"Pigs","Northern Territory",700
2222,"Pigs","Northern Territory",700
2251,"Pigs","Northern Territory",800
2282,"Pigs","Northern Territory",700
2312,"Pigs","Northern Territory",600
2343,"Pigs","Northern Territory",800
2373,"Pigs","Northern Territory",800
2404,"Pigs","Northern Territory",800
2435,"Pigs","Northern Territory",800
2465,"Pigs","Northern Territory",700
2496,"Pigs","Northern Territory",900
2526,"Pigs","Northern Territory",800
2557,"Pigs","Northern Territory",700
2588,"Pigs","Northern Territory",700
2616,"Pigs","Northern Territory",700
2647,"Pigs","Northern Territory",800
2677,"Pigs","Northern Territory",900
2708,"Pigs","Northern Territory",300
2738,"Pigs","Northern Territory",800
2769,"Pigs","Northern Territory",1200
2800,"Pigs","Northern Territory",1100
2830,"Pigs","Northern Territory",1100
2861,"Pigs","Northern Territory",1100
2891,"Pigs","Northern Territory",800
2922,"Pigs","Northern Territory",800
2953,"Pigs","Northern Territory",800
2981,"Pigs","Northern Territory",700
3012,"Pigs","Northern Territory",500
3042,"Pigs","Northern Territory",600
3073,"Pigs","Northern Territory",500
3103,"Pigs","Northern Territory",400
3134,"Pigs","Northern Territory",500
3165,"Pigs","Northern Territory",400
3195,"Pigs","Northern Territory",500
3226,"Pigs","Northern Territory",400
3256,"Pigs","Northern Territory",400
3287,"Pigs","Northern Territory",400
3318,"Pigs","Northern Territory",400
3346,"Pigs","Northern Territory",400
3377,"Pigs","Northern Territory",400
3407,"Pigs","Northern Territory",400
3438,"Pigs","Northern Territory",400
3468,"Pigs","Northern Territory",500
3499,"Pigs","Northern Territory",400
3530,"Pigs","Northern Territory",400
3560,"Pigs","Northern Territory",500
3591,"Pigs","Northern Territory",400
3621,"Pigs","Northern Territory",400
3652,"Pigs","Northern Territory",500
3683,"Pigs","Northern Territory",400
3712,"Pigs","Northern Territory",400
3743,"Pigs","Northern Territory",500
3773,"Pigs","Northern Territory",300
3804,"Pigs","Northern Territory",500
3834,"Pigs","Northern Territory",500
3865,"Pigs","Northern Territory",400
3896,"Pigs","Northern Territory",500
3926,"Pigs","Northern Territory",500
3957,"Pigs","Northern Territory",300
3987,"Pigs","Northern Territory",700
4018,"Pigs","Northern Territory",400
4049,"Pigs","Northern Territory",400
4077,"Pigs","Northern Territory",600
4108,"Pigs","Northern Territory",400
4138,"Pigs","Northern Territory",500
4169,"Pigs","Northern Territory",600
4199,"Pigs","Northern Territory",600
4230,"Pigs","Northern Territory",400
4261,"Pigs","Northern Territory",600
4291,"Pigs","Northern Territory",500
4322,"Pigs","Northern Territory",400
4352,"Pigs","Northern Territory",500
4383,"Pigs","Northern Territory",400
4414,"Pigs","Northern Territory",500
4442,"Pigs","Northern Territory",500
4473,"Pigs","Northern Territory",400
4503,"Pigs","Northern Territory",400
4534,"Pigs","Northern Territory",400
4564,"Pigs","Northern Territory",400
4595,"Pigs","Northern Territory",500
4626,"Pigs","Northern Territory",600
4656,"Pigs","Northern Territory",500
4687,"Pigs","Northern Territory",700
4717,"Pigs","Northern Territory",700
4748,"Pigs","Northern Territory",500
4779,"Pigs","Northern Territory",500
4807,"Pigs","Northern Territory",600
4838,"Pigs","Northern Territory",500
4868,"Pigs","Northern Territory",500
4899,"Pigs","Northern Territory",700
4929,"Pigs","Northern Territory",500
4960,"Pigs","Northern Territory",600
4991,"Pigs","Northern Territory",500
5021,"Pigs","Northern Territory",500
5052,"Pigs","Northern Territory",600
5082,"Pigs","Northern Territory",600
5113,"Pigs","Northern Territory",600
5144,"Pigs","Northern Territory",600
5173,"Pigs","Northern Territory",500
5204,"Pigs","Northern Territory",500
5234,"Pigs","Northern Territory",700
5265,"Pigs","Northern Territory",500
5295,"Pigs","Northern Territory",700
5326,"Pigs","Northern Territory",500
5357,"Pigs","Northern Territory",500
5387,"Pigs","Northern Territory",600
5418,"Pigs","Northern Territory",600
5448,"Pigs","Northern Territory",600
5479,"Pigs","Northern Territory",700
5510,"Pigs","Northern Territory",600
5538,"Pigs","Northern Territory",500
5569,"Pigs","Northern Territory",500
5599,"Pigs","Northern Territory",600
5630,"Pigs","Northern Territory",600
5660,"Pigs","Northern Territory",700
5691,"Pigs","Northern Territory",600
5722,"Pigs","Northern Territory",600
5752,"Pigs","Northern Territory",700
5783,"Pigs","Northern Territory",600
5813,"Pigs","Northern Territory",700
5844,"Pigs","Northern Territory",600
5875,"Pigs","Northern Territory",500
5903,"Pigs","Northern Territory",500
5934,"Pigs","Northern Territory",500
5964,"Pigs","Northern Territory",500
5995,"Pigs","Northern Territory",500
6025,"Pigs","Northern Territory",500
6056,"Pigs","Northern Territory",500
6087,"Pigs","Northern Territory",500
6117,"Pigs","Northern Territory",500
6148,"Pigs","Northern Territory",600
6178,"Pigs","Northern Territory",500
6209,"Pigs","Northern Territory",0
6240,"Pigs","Northern Territory",500
6268,"Pigs","Northern Territory",700
6299,"Pigs","Northern Territory",700
6329,"Pigs","Northern Territory",400
6360,"Pigs","Northern Territory",500
6390,"Pigs","Northern Territory",500
6421,"Pigs","Northern Territory",500
6452,"Pigs","Northern Territory",600
6482,"Pigs","Northern Territory",500
6513,"Pigs","Northern Territory",500
6543,"Pigs","Northern Territory",700
6574,"Pigs","Northern Territory",400
6605,"Pigs","Northern Territory",500
6634,"Pigs","Northern Territory",600
6665,"Pigs","Northern Territory",500
6695,"Pigs","Northern Territory",700
6726,"Pigs","Northern Territory",500
6756,"Pigs","Northern Territory",500
6787,"Pigs","Northern Territory",700
6818,"Pigs","Northern Territory",500
6848,"Pigs","Northern Territory",500
6879,"Pigs","Northern Territory",700
6909,"Pigs","Northern Territory",600
6940,"Pigs","Northern Territory",700
6971,"Pigs","Northern Territory",600
6999,"Pigs","Northern Territory",500
7030,"Pigs","Northern Territory",500
7060,"Pigs","Northern Territory",600
7091,"Pigs","Northern Territory",500
7121,"Pigs","Northern Territory",500
7152,"Pigs","Northern Territory",600
7183,"Pigs","Northern Territory",500
7213,"Pigs","Northern Territory",600
7244,"Pigs","Northern Territory",500
7274,"Pigs","Northern Territory",500
7305,"Pigs","Northern Territory",600
7336,"Pigs","Northern Territory",0
7364,"Pigs","Northern Territory",500
7395,"Pigs","Northern Territory",500
7425,"Pigs","Northern Territory",600
7456,"Pigs","Northern Territory",500
7486,"Pigs","Northern Territory",600
7517,"Pigs","Northern Territory",500
7548,"Pigs","Northern Territory",400
7578,"Pigs","Northern Territory",1200
7609,"Pigs","Northern Territory",300
7639,"Pigs","Northern Territory",600
7670,"Pigs","Northern Territory",500
7701,"Pigs","Northern Territory",200
7729,"Pigs","Northern Territory",400
7760,"Pigs","Northern Territory",500
7790,"Pigs","Northern Territory",500
7821,"Pigs","Northern Territory",500
7851,"Pigs","Northern Territory",500
7882,"Pigs","Northern Territory",500
7913,"Pigs","Northern Territory",500
7943,"Pigs","Northern Territory",500
7974,"Pigs","Northern Territory",500
8004,"Pigs","Northern Territory",600
8035,"Pigs","Northern Territory",500
8066,"Pigs","Northern Territory",500
8095,"Pigs","Northern Territory",600
8126,"Pigs","Northern Territory",500
8156,"Pigs","Northern Territory",500
8187,"Pigs","Northern Territory",600
8217,"Pigs","Northern Territory",600
8248,"Pigs","Northern Territory",400
8279,"Pigs","Northern Territory",500
8309,"Pigs","Northern Territory",500
8340,"Pigs","Northern Territory",600
8370,"Pigs","Northern Territory",600
8401,"Pigs","Northern Territory",500
8432,"Pigs","Northern Territory",500
8460,"Pigs","Northern Territory",600
8491,"Pigs","Northern Territory",500
8521,"Pigs","Northern Territory",600
8552,"Pigs","Northern Territory",500
8582,"Pigs","Northern Territory",500
8613,"Pigs","Northern Territory",600
8644,"Pigs","Northern Territory",500
8674,"Pigs","Northern Territory",500
8705,"Pigs","Northern Territory",600
8735,"Pigs","Northern Territory",600
8766,"Pigs","Northern Territory",600
8797,"Pigs","Northern Territory",500
8825,"Pigs","Northern Territory",500
8856,"Pigs","Northern Territory",500
8886,"Pigs","Northern Territory",600
8917,"Pigs","Northern Territory",500
8947,"Pigs","Northern Territory",0
8978,"Pigs","Northern Territory",700
9009,"Pigs","Northern Territory",600
9039,"Pigs","Northern Territory",300
9070,"Pigs","Northern Territory",500
9100,"Pigs","Northern Territory",600
9131,"Pigs","Northern Territory",600
9162,"Pigs","Northern Territory",500
9190,"Pigs","Northern Territory",500
9221,"Pigs","Northern Territory",500
9251,"Pigs","Northern Territory",600
9282,"Pigs","Northern Territory",600
9312,"Pigs","Northern Territory",700
9343,"Pigs","Northern Territory",600
9374,"Pigs","Northern Territory",600
9404,"Pigs","Northern Territory",700
9435,"Pigs","Northern Territory",600
9465,"Pigs","Northern Territory",700
9496,"Pigs","Northern Territory",600
9527,"Pigs","Northern Territory",600
9556,"Pigs","Northern Territory",500
9587,"Pigs","Northern Territory",700
9617,"Pigs","Northern Territory",500
9648,"Pigs","Northern Territory",500
9678,"Pigs","Northern Territory",700
9709,"Pigs","Northern Territory",500
9740,"Pigs","Northern Territory",700
9770,"Pigs","Northern Territory",500
9801,"Pigs","Northern Territory",500
