"Quarter","Region","State","Purpose","Trips"
13057,"Phillip Island","Victoria","Other",2.5008789
13149,"Phillip Island","Victoria","Other",2.260863
13239,"Phillip Island","Victoria","Other",2.437405
13330,"Phillip Island","Victoria","Other",0
13422,"Phillip Island","Victoria","Other",0.60458
13514,"Phillip Island","Victoria","Other",9.257522
13604,"Phillip Island","Victoria","Other",1.5153128
13695,"Phillip Island","Victoria","Other",0
13787,"Phillip Island","Victoria","Other",0
13879,"Phillip Island","Victoria","Other",13.1587344
13970,"Phillip Island","Victoria","Other",4.0079248
14061,"Phillip Island","Victoria","Other",0
14153,"Phillip Island","Victoria","Other",7.1603486
14245,"Phillip Island","Victoria","Other",4.0303897
14335,"Phillip Island","Victoria","Other",0.9481444
14426,"Phillip Island","Victoria","Other",0.7534051
14518,"Phillip Island","Victoria","Other",5.6331991
14610,"Phillip Island","Victoria","Other",2.3037233
14700,"Phillip Island","Victoria","Other",2.1900306
14791,"Phillip Island","Victoria","Other",4.781756
14883,"Phillip Island","Victoria","Other",7.8645821
14975,"Phillip Island","Victoria","Other",0
15065,"Phillip Island","Victoria","Other",3.7236737
15156,"Phillip Island","Victoria","Other",5.0804761
15248,"Phillip Island","Victoria","Other",2.8605199
15340,"Phillip Island","Victoria","Other",8.0943944
15431,"Phillip Island","Victoria","Other",0
15522,"Phillip Island","Victoria","Other",1.6676037
15614,"Phillip Island","Victoria","Other",2.65604
15706,"Phillip Island","Victoria","Other",0
15796,"Phillip Island","Victoria","Other",1.5640712
15887,"Phillip Island","Victoria","Other",1.3600432
15979,"Phillip Island","Victoria","Other",0
16071,"Phillip Island","Victoria","Other",3.8884335
16161,"Phillip Island","Victoria","Other",11.3875142
16252,"Phillip Island","Victoria","Other",0
16344,"Phillip Island","Victoria","Other",3.3593347
16436,"Phillip Island","Victoria","Other",5.5683593
16526,"Phillip Island","Victoria","Other",7.8620849
16617,"Phillip Island","Victoria","Other",0
16709,"Phillip Island","Victoria","Other",2.8923132
16801,"Phillip Island","Victoria","Other",2.4840032
16892,"Phillip Island","Victoria","Other",5.3852292
16983,"Phillip Island","Victoria","Other",5.6836248
17075,"Phillip Island","Victoria","Other",6.5811334
17167,"Phillip Island","Victoria","Other",0
17257,"Phillip Island","Victoria","Other",4.7730545
17348,"Phillip Island","Victoria","Other",0
17440,"Phillip Island","Victoria","Other",6.4249453
10227,"Phillip Island","Victoria","Visiting",38.5628529
10317,"Phillip Island","Victoria","Visiting",33.0725065
10408,"Phillip Island","Victoria","Visiting",14.3106224
10500,"Phillip Island","Victoria","Visiting",63.1842724
10592,"Phillip Island","Victoria","Visiting",18.8048944
10682,"Phillip Island","Victoria","Visiting",22.2539701
10773,"Phillip Island","Victoria","Visiting",29.9581035
10865,"Phillip Island","Victoria","Visiting",20.1627398
10957,"Phillip Island","Victoria","Visiting",52.1583885
11048,"Phillip Island","Victoria","Visiting",23.8738839
11139,"Phillip Island","Victoria","Visiting",23.3181999
11231,"Phillip Island","Victoria","Visiting",68.0768936
11323,"Phillip Island","Victoria","Visiting",29.5513809
11413,"Phillip Island","Victoria","Visiting",21.67921
11504,"Phillip Island","Victoria","Visiting",22.4085116
11596,"Phillip Island","Victoria","Visiting",14.6168053
11688,"Phillip Island","Victoria","Visiting",55.9140798
11778,"Phillip Island","Victoria","Visiting",55.0331432
11869,"Phillip Island","Victoria","Visiting",33.3969758
11961,"Phillip Island","Victoria","Visiting",24.5975318
12053,"Phillip Island","Victoria","Visiting",48.4342853
12143,"Phillip Island","Victoria","Visiting",27.5817694
12234,"Phillip Island","Victoria","Visiting",40.9321466
12326,"Phillip Island","Victoria","Visiting",16.3172124
12418,"Phillip Island","Victoria","Visiting",30.425081
12509,"Phillip Island","Victoria","Visiting",30.5674089
12600,"Phillip Island","Victoria","Visiting",35.9683327
12692,"Phillip Island","Victoria","Visiting",49.1691102
12784,"Phillip Island","Victoria","Visiting",60.7127334
12874,"Phillip Island","Victoria","Visiting",27.5098161
12965,"Phillip Island","Victoria","Visiting",4.0868699
13057,"Phillip Island","Victoria","Visiting",28.6161794
13149,"Phillip Island","Victoria","Visiting",35.409308
13239,"Phillip Island","Victoria","Visiting",17.948459
13330,"Phillip Island","Victoria","Visiting",17.978914
13422,"Phillip Island","Victoria","Visiting",31.646518
13514,"Phillip Island","Victoria","Visiting",40.34041
13604,"Phillip Island","Victoria","Visiting",19.976494
13695,"Phillip Island","Victoria","Visiting",27.564912
13787,"Phillip Island","Victoria","Visiting",25.6294397
13879,"Phillip Island","Victoria","Visiting",58.9208643
13970,"Phillip Island","Victoria","Visiting",11.310302
14061,"Phillip Island","Victoria","Visiting",20.7473053
14153,"Phillip Island","Victoria","Visiting",38.5556593
14245,"Phillip Island","Victoria","Visiting",42.7539634
14335,"Phillip Island","Victoria","Visiting",16.8230694
14426,"Phillip Island","Victoria","Visiting",35.802794
14518,"Phillip Island","Victoria","Visiting",41.9458775
14610,"Phillip Island","Victoria","Visiting",45.5948004
14700,"Phillip Island","Victoria","Visiting",20.3109599
14791,"Phillip Island","Victoria","Visiting",18.7696826
14883,"Phillip Island","Victoria","Visiting",33.6893842
14975,"Phillip Island","Victoria","Visiting",41.7087369
15065,"Phillip Island","Victoria","Visiting",54.1834128
15156,"Phillip Island","Victoria","Visiting",36.3991918
15248,"Phillip Island","Victoria","Visiting",26.3347197
15340,"Phillip Island","Victoria","Visiting",24.9150622
15431,"Phillip Island","Victoria","Visiting",23.2276678
15522,"Phillip Island","Victoria","Visiting",15.8830301
15614,"Phillip Island","Victoria","Visiting",44.1273673
15706,"Phillip Island","Victoria","Visiting",43.4045833
15796,"Phillip Island","Victoria","Visiting",31.99151
15887,"Phillip Island","Victoria","Visiting",27.3666321
15979,"Phillip Island","Victoria","Visiting",28.0961013
16071,"Phillip Island","Victoria","Visiting",61.9566595
16161,"Phillip Island","Victoria","Visiting",23.6597191
16252,"Phillip Island","Victoria","Visiting",33.17383
16344,"Phillip Island","Victoria","Visiting",59.076727
16436,"Phillip Island","Victoria","Visiting",53.9523677
16526,"Phillip Island","Victoria","Visiting",46.9438683
16617,"Phillip Island","Victoria","Visiting",20.2969887
16709,"Phillip Island","Victoria","Visiting",37.0171367
16801,"Phillip Island","Victoria","Visiting",71.1831065
16892,"Phillip Island","Victoria","Visiting",27.3152574
16983,"Phillip Island","Victoria","Visiting",13.0125869
17075,"Phillip Island","Victoria","Visiting",55.9506435
17167,"Phillip Island","Victoria","Visiting",63.1825995
17257,"Phillip Island","Victoria","Visiting",44.4860069
17348,"Phillip Island","Victoria","Visiting",44.6798376
17440,"Phillip Island","Victoria","Visiting",58.0630338
10227,"Riverina","New South Wales","Business",82.4084251
10317,"Riverina","New South Wales","Business",97.0305452
10408,"Riverina","New South Wales","Business",114.2111384
10500,"Riverina","New South Wales","Business",51.3722398
10592,"Riverina","New South Wales","Business",34.9558135
10682,"Riverina","New South Wales","Business",77.3233526
10773,"Riverina","New South Wales","Business",92.2195658
10865,"Riverina","New South Wales","Business",67.0809743
10957,"Riverina","New South Wales","Business",51.5245861
11048,"Riverina","New South Wales","Business",46.1672839
11139,"Riverina","New South Wales","Business",44.2698583
11231,"Riverina","New South Wales","Business",47.6237069
11323,"Riverina","New South Wales","Business",74.6004011
11413,"Riverina","New South Wales","Business",42.9669381
11504,"Riverina","New South Wales","Business",58.9283532
11596,"Riverina","New South Wales","Business",118.1402695
11688,"Riverina","New South Wales","Business",20.0429843
11778,"Riverina","New South Wales","Business",51.9224454
11869,"Riverina","New South Wales","Business",51.4931411
11961,"Riverina","New South Wales","Business",76.8692503
12053,"Riverina","New South Wales","Business",103.976548
12143,"Riverina","New South Wales","Business",105.2452712
12234,"Riverina","New South Wales","Business",69.5462446
12326,"Riverina","New South Wales","Business",25.6289215
12418,"Riverina","New South Wales","Business",23.5273712
12509,"Riverina","New South Wales","Business",42.1007465
12600,"Riverina","New South Wales","Business",30.1443914
12692,"Riverina","New South Wales","Business",83.8011621
12784,"Riverina","New South Wales","Business",32.3858048
12874,"Riverina","New South Wales","Business",91.0927538
12965,"Riverina","New South Wales","Business",60.0149458
13057,"Riverina","New South Wales","Business",38.3702614
13149,"Riverina","New South Wales","Business",14.899306
13239,"Riverina","New South Wales","Business",31.343027
13330,"Riverina","New South Wales","Business",37.694662
13422,"Riverina","New South Wales","Business",44.778503
13514,"Riverina","New South Wales","Business",32.1272207
13604,"Riverina","New South Wales","Business",30.0643523
13695,"Riverina","New South Wales","Business",38.7101533
13787,"Riverina","New South Wales","Business",68.2650443
13879,"Riverina","New South Wales","Business",24.2533794
13970,"Riverina","New South Wales","Business",34.2784469
14061,"Riverina","New South Wales","Business",28.029681
14153,"Riverina","New South Wales","Business",29.2622198
14245,"Riverina","New South Wales","Business",24.8503124
14335,"Riverina","New South Wales","Business",64.6719043
14426,"Riverina","New South Wales","Business",58.406135
14518,"Riverina","New South Wales","Business",58.4953816
14610,"Riverina","New South Wales","Business",10.8285157
14700,"Riverina","New South Wales","Business",53.6031325
14791,"Riverina","New South Wales","Business",51.8683859
14883,"Riverina","New South Wales","Business",44.9991147
14975,"Riverina","New South Wales","Business",51.2054733
15065,"Riverina","New South Wales","Business",35.7001505
15156,"Riverina","New South Wales","Business",53.5735104
15248,"Riverina","New South Wales","Business",45.2917383
15340,"Riverina","New South Wales","Business",26.3224318
15431,"Riverina","New South Wales","Business",45.7526443
15522,"Riverina","New South Wales","Business",29.1336077
15614,"Riverina","New South Wales","Business",30.0570994
15706,"Riverina","New South Wales","Business",22.1867296
15796,"Riverina","New South Wales","Business",54.9956484
15887,"Riverina","New South Wales","Business",64.2912055
15979,"Riverina","New South Wales","Business",31.7634246
16071,"Riverina","New South Wales","Business",74.2817148
16161,"Riverina","New South Wales","Business",41.083511
16252,"Riverina","New South Wales","Business",50.1192664
16344,"Riverina","New South Wales","Business",45.2836777
16436,"Riverina","New South Wales","Business",58.7235718
16526,"Riverina","New South Wales","Business",32.2072132
16617,"Riverina","New South Wales","Business",85.514289
16709,"Riverina","New South Wales","Business",59.7160715
16801,"Riverina","New South Wales","Business",59.0685289
16892,"Riverina","New South Wales","Business",32.7850305
16983,"Riverina","New South Wales","Business",76.0973322
17075,"Riverina","New South Wales","Business",59.0588647
17167,"Riverina","New South Wales","Business",29.8658219
17257,"Riverina","New South Wales","Business",92.8971662
17348,"Riverina","New South Wales","Business",63.1192047
17440,"Riverina","New South Wales","Business",51.1141731
10227,"Riverina","New South Wales","Holiday",46.4970816
10317,"Riverina","New South Wales","Holiday",125.4556904
10408,"Riverina","New South Wales","Holiday",53.6528169
10500,"Riverina","New South Wales","Holiday",58.2725394
10592,"Riverina","New South Wales","Holiday",54.738514
10682,"Riverina","New South Wales","Holiday",92.8871042
10773,"Riverina","New South Wales","Holiday",45.9508396
10865,"Riverina","New South Wales","Holiday",68.1661638
10957,"Riverina","New South Wales","Holiday",63.1328058
11048,"Riverina","New South Wales","Holiday",44.5113735
11139,"Riverina","New South Wales","Holiday",70.3988923
11231,"Riverina","New South Wales","Holiday",33.6008104
11323,"Riverina","New South Wales","Holiday",53.6525317
11413,"Riverina","New South Wales","Holiday",53.5355726
11504,"Riverina","New South Wales","Holiday",63.3940368
11596,"Riverina","New South Wales","Holiday",64.3277836
11688,"Riverina","New South Wales","Holiday",59.9845486
11778,"Riverina","New South Wales","Holiday",77.3516182
11869,"Riverina","New South Wales","Holiday",62.4522087
11961,"Riverina","New South Wales","Holiday",78.8887144
12053,"Riverina","New South Wales","Holiday",28.4560189
12143,"Riverina","New South Wales","Holiday",83.9746896
12234,"Riverina","New South Wales","Holiday",96.7725626
12326,"Riverina","New South Wales","Holiday",64.0874723
12418,"Riverina","New South Wales","Holiday",47.8065496
12509,"Riverina","New South Wales","Holiday",65.7073935
12600,"Riverina","New South Wales","Holiday",66.8611014
12692,"Riverina","New South Wales","Holiday",62.0978073
12784,"Riverina","New South Wales","Holiday",56.0367198
12874,"Riverina","New South Wales","Holiday",36.710186
12965,"Riverina","New South Wales","Holiday",64.0590203
13057,"Riverina","New South Wales","Holiday",47.6240661
13149,"Riverina","New South Wales","Holiday",61.880014
13239,"Riverina","New South Wales","Holiday",77.209743
13330,"Riverina","New South Wales","Holiday",58.037352
13422,"Riverina","New South Wales","Holiday",48.966482
13514,"Riverina","New South Wales","Holiday",37.3141434
13604,"Riverina","New South Wales","Holiday",70.6250464
13695,"Riverina","New South Wales","Holiday",49.8056218
13787,"Riverina","New South Wales","Holiday",48.6953689
13879,"Riverina","New South Wales","Holiday",44.0705552
13970,"Riverina","New South Wales","Holiday",56.7722925
14061,"Riverina","New South Wales","Holiday",58.2295086
14153,"Riverina","New South Wales","Holiday",60.2821187
14245,"Riverina","New South Wales","Holiday",51.3372192
14335,"Riverina","New South Wales","Holiday",82.5649556
14426,"Riverina","New South Wales","Holiday",81.9482013
14518,"Riverina","New South Wales","Holiday",57.7378253
14610,"Riverina","New South Wales","Holiday",48.9460286
14700,"Riverina","New South Wales","Holiday",73.5855026
14791,"Riverina","New South Wales","Holiday",79.2270853
14883,"Riverina","New South Wales","Holiday",63.9730018
14975,"Riverina","New South Wales","Holiday",57.8712804
15065,"Riverina","New South Wales","Holiday",69.8081082
15156,"Riverina","New South Wales","Holiday",60.0045917
15248,"Riverina","New South Wales","Holiday",53.4923731
15340,"Riverina","New South Wales","Holiday",53.8529047
15431,"Riverina","New South Wales","Holiday",79.250521
15522,"Riverina","New South Wales","Holiday",51.4177861
15614,"Riverina","New South Wales","Holiday",73.1864562
15706,"Riverina","New South Wales","Holiday",47.1348091
15796,"Riverina","New South Wales","Holiday",86.1286064
15887,"Riverina","New South Wales","Holiday",57.0328727
15979,"Riverina","New South Wales","Holiday",46.8127441
16071,"Riverina","New South Wales","Holiday",47.8067427
16161,"Riverina","New South Wales","Holiday",80.0893847
16252,"Riverina","New South Wales","Holiday",87.3503978
16344,"Riverina","New South Wales","Holiday",75.0025709
16436,"Riverina","New South Wales","Holiday",83.9539476
16526,"Riverina","New South Wales","Holiday",103.1539845
16617,"Riverina","New South Wales","Holiday",73.2548257
